prompt,completion,id
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27in QHD Professional AdobeRGB Monitor DVI-DL/HDMI/2xUSB3.0 9H.LDKLB.QBE 5ms'. Entity 2: 'BenQ LCD SW2700PT 27\"" W/IPS LED/2560x1440///Flicker-free/VESA '.",Yes,62842391#32701286_swapped_connectivity_part number_response time
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27\"" 2560x1440 Professional AdobeRGB Monitor IPS 5ms'. Entity 2: 'BenQ LCD SW2700PT 27in W/ LED/QHD//DVI-DL/HDMI/2xUSB3.0/Flicker-free/VESA 9H.LDKLB.QBE'.",Yes,62842391#32701286_swapped_panel type_resolution_response time_screen size
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27\"" 2560x1440 Professional AdobeRGB Monitor Flicker-free/VESA DVI-DL/HDMI/2xUSB3.0'. Entity 2: 'BenQ LCD SW2700PT 27in W/IPS LED/QHD/5ms// 9H.LDKLB.QBE'.",Yes,62842391#32701286_swapped_connectivity_features_resolution_screen size
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27in 2560x1440 Professional AdobeRGB Monitor DVI-DL/HDMI/2xUSB3.0 IPS 9H.LDKLB.QBE'. Entity 2: 'BenQ LCD SW2700PT 27\"" W/ LED/QHD/5ms//Flicker-free/VESA '.",Yes,62842391#32701286_swapped_connectivity_panel type_part number_resolution
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27\"" 2560x1440 Professional AdobeRGB Monitor DVI-DL/HDMI/2xUSB3.0 9H.LDKLB.QBE Flicker-free/VESA'. Entity 2: 'BenQ LCD SW2700PT 27in W/IPS LED/QHD/5ms// '.",Yes,62842391#32701286_swapped_connectivity_features_part number_resolution_screen size
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27in 2560x1440 Professional AdobeRGB Monitor DVI-DL/HDMI/2xUSB3.0 9H.LDKLB.QBE 5ms Flicker-free/VESA'. Entity 2: 'BenQ LCD SW2700PT 27\"" W/IPS LED/QHD/// '.",Yes,62842391#32701286_swapped_connectivity_features_part number_resolution_response time
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27\"" 2560x1440 Professional AdobeRGB Monitor DVI-DL/HDMI/2xUSB3.0 5ms IPS Flicker-free/VESA'. Entity 2: 'BenQ LCD SW2700PT 27in W/ LED/QHD/// 9H.LDKLB.QBE'.",Yes,62842391#32701286_swapped_connectivity_features_panel type_resolution_response time_screen size
Do the two product descriptions refer to the same real-world product? Entity 1: ' Audemars Piguet Royal Oak Offshore Chronograph 42mm Mens Watch-26470OR.OO.A125CR.01'. Entity 2: 'Audemars Piguet-Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01 Cheap Replica'.,Yes,25877530#30454889_swapped_model_type
Do the two product descriptions refer to the same real-world product? Entity 1: ' Audemars Piguet Royal Oak Offshore Chronograph 42mm Mens Watch-26470OR.OO.A125CR.01 Audemars Piguet'. Entity 2: '- Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01 Cheap Replica'.,Yes,25877530#30454889_swapped_brand_model_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Automatic Stainless Steel Watch CBK2112.BA0715'. Entity 2: 'TAG Heuer Carrera Quartz Chronograph Blue Dial Men's CBK2112.BA0715'.,Yes,12991173#11406200_swapped_movement type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Quartz Chronograph  Watch CBK2112.BA0715'. Entity 2: 'TAG Heuer Carrera Automatic Blue Dial Men's CBK2112.BA0715 Stainless Steel'.,Yes,12991173#11406200_swapped_material
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Automatic Stainless Steel Watch CBK2112.BA0715 Blue'. Entity 2: 'TAG Heuer Carrera Quartz Chronograph  Dial Men's CBK2112.BA0715'.,Yes,12991173#11406200_swapped_dial color_movement type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Quartz Chronograph  Watch CBK2112.BA0715 Men's'. Entity 2: 'TAG Heuer Carrera Automatic Blue Dial  CBK2112.BA0715 Stainless Steel'.,Yes,12991173#11406200_swapped_gender_material
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Car Charger CP.PT.000562 Mavic Part 6 Car Charger Retail'. Entity 2: 'DJI Mavic Pro automobilinis įkroviklis / Accessory'.,Yes,58902636#18922461_swapped_product type
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Accessory CP.PT.000562 Mavic Part 6 Car Charger '. Entity 2: 'DJI Mavic Pro automobilinis įkroviklis / Car Charger Retail'.,Yes,58902636#18922461_swapped_retail
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Car Charger CP.PT.000562 Mavic Pro Part 6 Car Charger Retail'. Entity 2: 'DJI Mavic automobilinis įkroviklis / Accessory'.,Yes,58902636#18922461_swapped_compatibility_product type
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Accessory CP.PT.000562 Mavic Pro Part 6 Car Charger '. Entity 2: 'DJI Mavic automobilinis įkroviklis / Car Charger Retail'.,Yes,58902636#18922461_swapped_compatibility_retail
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Car Charger Mavic Pro automobilinis įkroviklis / Car Charger '. Entity 2: 'DJI CP.PT.000562 Mavic Part 6 Accessory Retail'.,Yes,58902636#18922461_swapped_model_product type_retail
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Accessory Mavic Pro Pro automobilinis įkroviklis / Car Charger '. Entity 2: 'DJI CP.PT.000562 Mavic Part 6 Car Charger Retail'.,Yes,58902636#18922461_swapped_compatibility_model_retail
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Car Charger Mavic Pro Pro automobilinis įkroviklis / Car Charger '. Entity 2: 'DJI CP.PT.000562 Mavic Part 6 Accessory Retail'.,Yes,58902636#18922461_swapped_compatibility_model_product type_retail
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'. Entity 2: 'Maxxis High Roller II 650b 27.5\"" Dual Compound EXO Folding Tubeless Ready Mountain Bike Tire'.",Yes,79821099#70403624_swapped_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5\"", Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'. Entity 2: 'Maxxis High Roller II 650b 27.5''x2.30 Dual Compound EXO Folding Tubeless Ready Mountain Bike Tire'.",Yes,79821099#70403624_swapped_size_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, '. Entity 2: 'Maxxis High Roller II 650b 27.5\"" Dual Compound EXO Folding Tubeless Ready Mountain Bike Tire Black'.",Yes,79821099#70403624_swapped_color_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual Compound, EXO, , Black'. Entity 2: 'Maxxis High Roller II 650b 27.5\"" Dual EXO Folding Tubeless Ready Mountain Bike Tyre 60TPI'.",Yes,79821099#70403624_swapped_compound_tpi
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5\"", Folding, Tubeless Ready, Dual, EXO, , Black'. Entity 2: 'Maxxis High Roller II 650b 27.5''x2.30 Dual Compound EXO Folding Tubeless Ready Mountain Bike Tire 60TPI'.",Yes,79821099#70403624_swapped_size_tpi_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tire, 27.5\"", Folding, Tubeless Ready, Dual Compound, EXO, , Black'. Entity 2: 'Maxxis High Roller II 650b 27.5''x2.30 Dual EXO Folding Tubeless Ready Mountain Bike Tyre 60TPI'.",Yes,79821099#70403624_swapped_compound_size_tpi
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5''x2.30, Folding, Tubeless Ready, Dual Compound, EXO, , Black'. Entity 2: 'Maxxis High Roller II 650b 27.5\"" Dual EXO Folding Tubeless Ready Mountain Bike Tire 60TPI'.",Yes,79821099#70403624_swapped_compound_tpi_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual Compound, EXO, , '. Entity 2: 'Maxxis High Roller II 650b 27.5\"" Dual EXO Folding Tubeless Ready Mountain Bike Tyre 60TPI Black'.",Yes,79821099#70403624_swapped_color_compound_tpi
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tyre, 27.5\"", Folding, Tubeless Ready, Dual Compound, EXO, , '. Entity 2: 'Maxxis High Roller II 650b 27.5''x2.30 Dual EXO Folding Tubeless Ready Mountain Bike Tire 60TPI Black'.",Yes,79821099#70403624_swapped_color_compound_size_tpi_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo 12mm Black On Red TAPE (45017)'. Entity 2: 'DYMO 4500 D1 Tape BLACK/RED 45017'.,Yes,87459276#80725760_swapped_product type
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo  Black On Red D1 Tape (45017)'. Entity 2: 'DYMO 4500 TAPE BLACK/RED 45017 12mm'.,Yes,87459276#80725760_swapped_width
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo  Black On Red TAPE (45017)'. Entity 2: 'DYMO 4500 D1 Tape BLACK/RED 45017 12mm'.,Yes,87459276#80725760_swapped_product type_width
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair ValueSelect DDR4-2133 DIMM  Single'. Entity 2: 'Corsair Value Select 8GB PC4-17000 - 8 GB - 1 x 8 GB - DDR4 - 2133 MHz - 288-pin DIMM CL15'.,Yes,84875057#48430039_swapped_latency
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair Value Select DDR4-2133 DIMM CL15 Single 288-pin'. Entity 2: 'Corsair ValueSelect 8GB PC4-17000 - 8 GB - 1 x 8 GB - DDR4 - 2133 MHz -  DIMM'.,Yes,84875057#48430039_swapped_pin count_product line
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair Value Select DDR4-2133 DIMM CL15 Single PC4-17000'. Entity 2: 'Corsair ValueSelect 8GB  - 8 GB - 1 x 8 GB - DDR4 - 2133 MHz - 288-pin DIMM'.,Yes,84875057#48430039_swapped_PC rating_product line
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair ValueSelect DDR4-2133 DIMM  Single 288-pin'. Entity 2: 'Corsair Value Select 8GB PC4-17000 - 8 GB - 1 x 8 GB - DDR4 - 2133 MHz -  DIMM CL15'.,Yes,84875057#48430039_swapped_latency_pin count
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair Value Select DDR4-2133 DIMM CL15 Single PC4-17000 288-pin'. Entity 2: 'Corsair ValueSelect 8GB  - 8 GB - 1 x 8 GB - DDR4 - 2133 MHz -  DIMM'.,Yes,84875057#48430039_swapped_PC rating_pin count_product line
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD 1TB Blue SN550 NVME M.2 2280 SSD (WDS100T2B0C) (Warranty 5years with WD SG)'. Entity 2: 'WD BLUE 1TB SN550 NVME M.2 SSD (WDS100T2B0C) 5 years with WD SG'.,Yes,16327022#29006523_swapped_form factor_warranty
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, CL14, Black, '. Entity 2: 'Corsair Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400C14) DIMM Memory'.",Yes,30336988#31803140_swapped_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, CL14, Black, DIMM Memory CMK16GX4M1A2400C14'. Entity 2: 'Corsair Vengeance LPX 16GB DDR4 2400MHz()'.",Yes,30336988#31803140_swapped_model number
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, C14, Black, '. Entity 2: 'Corsair Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400CL14) DIMM Memory'.",Yes,30336988#31803140_swapped_CAS latency_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, CL14, , '. Entity 2: 'Corsair Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400C14) DIMM Memory Black'.",Yes,30336988#31803140_swapped_color_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, C14, , DIMM Memory Corsair'. Entity 2: ' Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400CL14) Black'.",Yes,30336988#31803140_swapped_CAS latency_brand_color
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, CL14, ,  Corsair'. Entity 2: ' Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400C14) DIMM Memory Black'.",Yes,30336988#31803140_swapped_brand_color_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, C14, , DIMM Memory CMK16GX4M1A2400C14 Corsair'. Entity 2: ' Vengeance LPX 16GB DDR4 2400MHz() Black'.",Yes,30336988#31803140_swapped_CAS latency_brand_color_model number
"Do the two product descriptions refer to the same real-world product? Entity 1: '16GB Vengeance LPX DDR4 2400MHz, C14, ,  CMK16GX4M1A2400C14 Corsair'. Entity 2: ' Vengeance LPX 16GB DDR4 2400MHz() DIMM Memory Black'.",Yes,30336988#31803140_swapped_CAS latency_brand_color_form factor_model number
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cappello New Era Clean Trucker Chicago Bulls Cap'. Entity 2: 'Šilterica New Era Clean Trucker Chicago Bulls Cap'.,Yes,69406607#49092761_swapped_type
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC Smart UPS SRT 3000VA RM 230V '. Entity 2: 'APC Smart-UPS RM 3000VA SRT3000RMXLI'.,Yes,61195551#18693009_swapped_model number_product line
Do the two product descriptions refer to the same real-world product? Entity 1: 'Midori Traveler's Notebook -  Sketch Paper'. Entity 2: 'Traveler's Notebook Refill - Sketch Paper Notebook 012'.,Yes,25945492#10557104_swapped_model number_paper type
Do the two product descriptions refer to the same real-world product? Entity 1: 'SRAM SRAM NX Eagle PG-1230 12-Speed Cassette 2019'. Entity 2: 'SRAM NX Eagle PG-1230 Cassetta Pignoni 11-50T 12v '.,Yes,56831449#36040842_swapped_year
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa FLAGSHIP 06-5161.2.04.003 '. Entity 2: 'Swiss Military Hanowa Flagship 06-5161.2.04.003 Herrenuhr'.,Yes,64511013#71716796_swapped_type
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black , Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case'.",Yes,97168711#70100785_swapped_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB HD Audio'.",Yes,97168711#70100785_swapped_audio ports_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed Black'.",Yes,97168711#70100785_swapped_color_fans
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , Tempered Glass Window, , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA No PSU ATX Cube Case'.",Yes,97168711#70100785_swapped_PSU_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed ATX Cube Case'.",Yes,97168711#70100785_swapped_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, Tempered Glass Window, No PSU, , HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_USB ports_fans
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case Black'.",Yes,97168711#70100785_swapped_color_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , No PSU, 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB Tempered Glass Window Black'.",Yes,97168711#70100785_swapped_color_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black , Tempered Glass Window, No PSU, 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed ATX Cube Case'.",Yes,97168711#70100785_swapped_fans_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, , , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 No PSU'.",Yes,97168711#70100785_swapped_PSU_USB ports_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU'.",Yes,97168711#70100785_swapped_PSU_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, No PSU, , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 HD Audio'.",Yes,97168711#70100785_swapped_USB ports_audio ports_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed HD Audio'.",Yes,97168711#70100785_swapped_audio ports_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA No PSU ATX Cube Case Black'.",Yes,97168711#70100785_swapped_PSU_color_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, No PSU, , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 ATX Cube Case Black'.",Yes,97168711#70100785_swapped_USB ports_color_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA Tempered Glass Window Black No PSU'.",Yes,97168711#70100785_swapped_PSU_color_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , No PSU, 2x USB 3.0, , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA Tempered Glass Window HD Audio Black'.",Yes,97168711#70100785_swapped_audio ports_color_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, , No PSU, 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window Black'.",Yes,97168711#70100785_swapped_color_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, Tempered Glass Window, , , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 No PSU Black'.",Yes,97168711#70100785_swapped_PSU_USB ports_color
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  ATX Cube Case, Tempered Glass Window, No PSU, 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed HD Audio Black'.",Yes,97168711#70100785_swapped_audio ports_color_fans
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , , , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA Tempered Glass Window ATX Cube Case No PSU'.",Yes,97168711#70100785_swapped_PSU_form factor_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black , Tempered Glass Window, , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU ATX Cube Case'.",Yes,97168711#70100785_swapped_PSU_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB Black ATX Cube Case, , , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window No PSU'.",Yes,97168711#70100785_swapped_PSU_fans_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB No PSU ATX Cube Case Black'.",Yes,97168711#70100785_swapped_PSU_color_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  , Tempered Glass Window, No PSU, 2x USB 3.0, , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB ATX Cube Case HD Audio Black'.",Yes,97168711#70100785_swapped_audio ports_color_form factor_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , No PSU, , HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 Tempered Glass Window Black'.",Yes,97168711#70100785_swapped_USB ports_color_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, , No PSU, 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed Tempered Glass Window Black'.",Yes,97168711#70100785_swapped_color_fans_series_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, Tempered Glass Window, , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU Black'.",Yes,97168711#70100785_swapped_PSU_color_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA  ATX Cube Case, Tempered Glass Window, No PSU, , HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 2x HD120 RGB Fan / Lighting Node PRO pre-installed Black'.",Yes,97168711#70100785_swapped_USB ports_color_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, , , HD Audio, '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x USB 3.0 No PSU 2x HD120 RGB Fan / Lighting Node PRO pre-installed'.",Yes,97168711#70100785_swapped_PSU_USB ports_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide Series SPEC-OMEGA Black ATX Cube Case, Tempered Glass Window, , 2x USB 3.0, , '. Entity 2: 'Corsair Chassis, Carbide SPEC-OMEGA RGB 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU HD Audio'.",Yes,97168711#70100785_swapped_PSU_audio ports_fans_series
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , , , 2x USB 3.0, HD Audio, 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA Tempered Glass Window ATX Cube Case Black No PSU'.",Yes,97168711#70100785_swapped_PSU_color_form factor_window
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, , 2x USB 3.0, HD Audio, '. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x HD120 RGB Fan / Lighting Node PRO pre-installed No PSU ATX Cube Case Black'.",Yes,97168711#70100785_swapped_PSU_color_fans_form factor
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide SPEC-OMEGA RGB  , Tempered Glass Window, No PSU, , , 2x HD120 RGB Fan / Lighting Node PRO pre-installed'. Entity 2: 'Corsair Chassis, Carbide Series SPEC-OMEGA 2x USB 3.0 ATX Cube Case Black HD Audio'.",Yes,97168711#70100785_swapped_USB ports_audio ports_color_form factor
