prompt,completion,id
"Do the two product descriptions refer to the same real-world product? Entity 1: 'V2 basilisk Ergonomic Gaming Mouse'. Entity 2: 'Razer _ _ Wired Ergonomic Gaming Mouse, 11 Programmable Buttons | RZ01 - 03160100 - R3M1'.",Yes,13024596#39130017_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate IronWolf 6TB NAS Internal Hard Drive (3.5"")'. Entity 2: 'Seagate NAS HDD IronWolf - 3.5\"" - 10000 GB - 7200 RPM ST10000VN0008'.",No,12761549#84977888_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother MFC - L2710DW - multifun ction prin ter - B / W'. Entity 2: 'Brother Monochrome Compact Laser - All in - One with Printer Duplex Printing and Wireless Networking'.,Yes,67275979#54829738_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'LOGITECH Logitech USB Headset H390'. Entity 2: 'Diadema Logitech H390 USB Compute#. ..'.,Yes,57337098#47948274_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano 105 R7000 Rear Derailleur - 11 Speed'. Entity 2: 'Shimano 105 RD-R7000 GS Rear Derailleur'.,Yes,24791295#97940008_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus PRIME B450-PLUS(PRIME B450-PLUS)'. Entity 2: 'Asus PRIME B450-PLUS AM4 DDR4 ATX Motherboard'.,Yes,40617635#34168295_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 4GB DDR4-2666 SODIMM | CT4G4SFS8266 | Crucial UK'. Entity 2: 'Crucial 4GB (1x4GB) 2666MHz D DR4 Memory'.,Yes,61869387#8939620_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115'. Entity 2: 'TP - Link 300Mbps Wireless N Ceiling Mount with Passive PoE (EAP115 )'.,Yes,32328366#32658304_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Miška Razer Viper Ultimate Wireless'. Entity 2: 'Raz4r Viper Ultimate & Mouse Dock'.,Yes,37387828#51033513_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western Digital WD10JFCX RED 1000 GB SATA3 1TB'.,No,66768594#47814705_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot Seastar 1000 Powermatic 80 Silicium'. Entity 2: 'Tissot _ 1000 Powermatic _ T120. 407. 11. 041. 01'.,Yes,17007886#1647419_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson - Premium Semi-Gloss Photo Paper - A4 - 20 Fogli - C13S041332'. Entity 2: 'Garmin fenix 5s Sapphire Black'.,No,27043300#96636315_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II 3-in-1 Mono IP Headset top only'. Entity 2: 'Jabra Biz 2400 II Mono 3-1 NC IP 2486-820-209'.,Yes,43780660#8343900_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano 105 R7000 Rear Derailleur - 11 Speed'. Entity 2: 'SSD TRANSCEND SSD230S 128Gb 3D NAND SATA 3 Aluminium (TS128GSSD230S)'.,No,24791295#84514463_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Radeon RX 5700 XT TUF OC 8GB GDDR6'. Entity 2: 'Asus Radeon Dual Evo RX5500 XT 8gb Gddr6 Version OC'.,No,29064292#51683015_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony FE 70-200mm f/4 OSS Lens'. Entity 2: 'Sony Alpha SEL50F18F FE 50mm f/1.8'.,No,36499924#15880732_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8 canale, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR TURBOHD 8ch DS-7208HQHI-K2/P'.",Yes,64536135#24052138_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk Ultra Flair 32GB USB 3. 0 Pen DriGe'. Entity 2: 'SanDisk USB 3. 0 Flash Drive Ultra Flair 32 GB,'.",Yes,54818129#51823526_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung Portable SSD T7 Touch 2TB - Zwart'. Entity 2: 'Sunflower 32oz. Wide Mouth Water Bottle'.,No,23211539#46741147_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-8300 (Coffee Lake) 3.7 GHz, LGA1151, Intel UHD 630, 8MB, 14nm, 62W, Box'. Entity 2: 'Intel Core i3-7100 Dual-Core 3.9GHz LGA1151 (BX80677I37100)'.",No,98554509#56383083_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red'. Entity 2: 'Fujifilm Instax mini Rainbow film 10 pack'.,No,8298432#46246978_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD RYZEN 5 2400G Quad-Core 3.6 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Desktop Processor'. Entity 2: 'YD150XBBAEBOX AMD Ryzen 5 1500X Quad Core 3.50GHz 16MB L3 Cache Socket AM4 Processor. New Retail Factory Sealed With Full Manufacturer Warranty.'.,No,73591660#64351459_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Orologio Garmin Venu 010 - - 12 Venu'. Entity 2: 'Garmin VENU Smartwatch Black 010-02173-12 Leather Strap'.,Yes,76426260#21469105_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra Black Monochrome 800033 - 801 - 1000 Prints'. Entity 2: 'Zebra TrueColours ix Series Monochrome - 1 - print ribbon'.,Yes,77094922#10496_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i7 9700F 9th Gen Desktop Processor/CPU Retail - No iGPU'. Entity 2: 'Intel Processor, Core i7-8700K 8th Gen'.",No,27468857#43904710_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135/3.5-5.6 IS USM'. Entity 2: 'Elixir Phosphor Acoustic Strings - Extra Light'.,No,43932865#32413380_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'T'. Entity 2: 'ASUq Scheda Madre TUF GAMING X570 - PLUS AMD'.,Yes,90391225#98857946_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.",No,32328366#90183159_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 PRO RGB LED 140MM PWM Premium Magnetic Levitation Fan - Single Pack'. Entity 2: 'ASUS NVIDIA GeForce RTX 2060 SUPER 8GB TURBO EVO Turing Graphics Card'.,No,97634734#24494324_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset With High-Definition sound and on-ear controls - Black | 981-000480'. Entity 2: 'Originln toner OKI 44992402 (ern)'.,No,12890760#54978736_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBL2111.FC6453'.,No,70174967#13718289_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Seahorse Multipack 6-kleur T0487'. Entity 2: 'TP-Link EAP225 Outdoor Access Point'.,No,41456801#42516046_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stackable Smart Switch with 4 10GE SFP+ Slots'. Entity 2: 'T1700G - 28TQ GE / XG / SMA / Switch'.,Yes,58763783#81441228_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Toner Brother original amarillo TN135Y'. Entity 2: 'Canon EF-S 18-135/3.5-5.6 IS USM'.,No,61964427#43932865_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Minion DHR II 29 \ "" / / TR'. Entity 2: 'R'.",Yes,47784049#21658813_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master MasterCase H500 ARGB Mesh Mid Tower ATX Case TG MCM-H500-IGNN-S01 | PCByte'. Entity 2: 'Cooler Master MasterCase H500 Mid Tower PC Case'.,Yes,84249757#76569969_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hydro Flask 32oz Wide Mouth Flex Cap Hibiscus'. Entity 2: '_ Flask 32 oz. Wide Mouth 2. 0 _ Cap Hibiscus'.,Yes,35809370#50789754_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel C ore i7 9700F 9th Gen Desk top Processor / CPU Retail - No iGPU'. Entity 2: 'Intel - Core i7 - 9700F 9th Generation _ - core - 8 - _ 3. 0 GHz (4. 7 _ Turbo) Socket LGA 2066 Locked Desktop _'.,Yes,27468857#28603694_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'JABRA EVOLVE 20 UC Stereo'. Entity 2: 'Samsung Portable SSD T7 Touch 2TB - Zwart'.,No,63984980#23211539_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Casti Hi-Fi Audio-Technica ATH-AD500X'. Entity 2: 'Headset Audio-Technica ATH-M50X'.,No,21506250#3764542_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HP 300GB 6G SAS 15K rpm SFF (2.5-inch) SC Enterprise'. Entity 2: 'HPE 300GB SERVER SMA RT MEMO RY 6G 15K SAS 2. 5 652611 - B21'.,Yes,35583855#71290070_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's Notebook / Refill 001 / Lined Notebook'. Entity 2: 'Traveler's Company 001. LINED REFILL MIDORI TRAVELER'S NOTEBOOK'.,Yes,80500885#59585994_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-8300 (Coffee Lake) 3.7 GHz, LGA1151, Intel UHD 630, 8MB, 14nm, 62W, Box'. Entity 2: 'Intel Core i3 8300 Quad Core 3.7GHz Processor'.",Yes,98554509#75749012_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Accessory CP.PT.000562 Mavic Part 6 Car Charger Retail'. Entity 2: 'DJI Drone Accessory CP.PT.00000120.01 Mavic Air Part 4 Car Charger Retail'.,No,58902636#95052001_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa FLAGSHIP 06-5161.2.04.003 Herrenuhr'. Entity 2: 'Swiss Military HanowZ Flahship 06 - 5161. 2. 04. 003'.,Yes,64511013#71716796_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn, m/ramme 20\""-23\""W (30,7 x 48,5)'. Entity 2: 'APC Replacement Battery Cartridges #117'.",No,562267#35978749_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Cartouche d'encre C13T865140 (T8651)'. Entity 2: 'Epson - Ink Cartridge Black 10K'.,Yes,94512766#29914496_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC - Schneider SMART-UPS 1000VA LCD 230V'. Entity 2: 'Corsair ML140 140mm PWM Premium Magnetic Levitation Fan - Twin Pack'.,No,77969198#33078108_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sigma 50mm F1.4 DG HSM Canon [ART]'. Entity 2: '0'.,Yes,28656579#3889666_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cappello New Era Clean Trucker 2 NY 7ankees Cap'. Entity 2: 'G'.,Yes,39833087#64692163_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master N300 Mesh ATX Case Black NSE-300-KKN1 | PCByte'. Entity 2: 'OKI 44992402 Style Black Compatible Toner'.,No,95251916#53081061_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card'. Entity 2: 'Jabra Biz 2400 II Mono 3-1, NC, 82 mic, QD'.",No,88855243#96888760_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Basilisk V2 Wired Ergonomic Gaming Mouse, 11 Programmable Buttons | RZ01-03160100-R3M1'. Entity 2: 'Razer Viper Mini Ultra-Lightweight USB RGB Optical Gaming Mouse (RZ01-03250100-R3M1)'.",No,39130017#48102422_original
"Do the two product descriptions refer to the same real-world product? Entity 1: '502HD PRO VIDEO HEAD WITH FLAT BASE'. Entity 2: 'Epson T0487 Multipack (Black, Cyan, Magenta, Yellow, Light Cyan, Light Magenta)'.",No,22563019#79707438_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Xerox 106R01162 OEM Toner Cartridge For Phaser 7760 Yellow - 25K'. Entity 2: 'AMD Ryzen 5 1500X Wraith Spire Cooler'.,No,7574514#20737266_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TUF GAMING X570-PLUS Desktop Motherboard - AMD Chipset - Socket AM4'. Entity 2: 'Samsung T7 Blue 2TB Portable SSD USB-C/A Gen2'.,No,90391225#98124674_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'OKI 44992402 Style Black Compatible Toner'. Entity 2: 'Originln toner OKI 44992402 (ern)'.,Yes,53081061#54978736_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evolis RCT023NAA Black Monochrome Ribbon'. Entity 2: 'EVOLIS RCT023NAA BLACK MONOCHROME RIBBON (2000 PRINTS)'.,Yes,70269940#6612505_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master MasterBox Lite 5 ATX Black Case, Window, NO PSU, USB 3. 0, Audio, Dark Front Panel, External 5. 25 \ "" Drive Bay'. Entity 2: 'Cooler Master MasterBox Lite 5 _ Tower Case'.",Yes,41570143#23276195_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series 460X RGB Compact ATX Mid-Tower Case - CC-9011101-WW'. Entity 2: 'Corsair Crystal 460X RGB ATX Mid Tower Case - Black'.,Yes,53072167#11410512_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Minion DHR II 29\"" DD/3C/TR'. Entity 2: 'Reifen Maxxis 29x2.30 Minion DHR II DoubleDown'.",Yes,47784049#21658813_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple - AirPods with Wireless Charging Case (Latest Model) - White'. Entity 2: 'A pple AirPods with Wireless Char ging Case (2nd Generation) - White'.,Yes,35759560#40845396_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG Heuer Fprmula 1 Calibre 5 Men ' s Watch'. Entity 2: 'TAG Heuer Formula 1 43mm Mens Watch WAZ2011.BA0842'.,Yes,9242778#49810009_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UVC-G3-FLEX-3 UniFi Protect G3 FLEX Camera 3-Pack'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb Smart Switch, 4x SFP, PoE'.",No,44557157#53464814_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TUF GAMING X570-PLUS Desktop Motherboard - AMD Chipset - Socket AM4'. Entity 2: 'ASUS Scheda Madre TUF GAMING X570-PLUS AMD'.,Yes,90391225#98857946_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo 40913 Black On White - 9mm'. Entity 2: 'Genuine Dymo D1 Standard Label Cassette Tape 9mm x 7m - Black on White'.,Yes,46010816#18874158_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HDD 35 4TB Seagate IronWolf Pro NAS ST4000NE001'. Entity 2: 'Seagate IronWolf PRO 16TB NAS Professional'.,No,14654897#1329026_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Blue PC SSD 2.5\"" 7mm 250GB'. Entity 2: 'Western Digital Blue SSD 250GB SATA M.2 2280 WDS250G2B0B'.",No,34301207#22109936_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BROTHER HL - L6200DW WIRELESSMONO LASER PR INTER WITH2 - Si ded PRINTI NG (46 PPM, 520 Sheets Paper. ..'. Entity 2: 'Brother HL-L6200DW Business Laser Printer'.",Yes,62578226#90603941_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM XF 8 - 16mm f / _. 8 R LM _ Lens'. Entity 2: 'Fujifilm XF 8-16mm F2.8 R LM WR Lens'.,Yes,21963707#1046934_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeFo rce RTX 2080 SUPER 8GB DUAL OC EVO'. Entity 2: 'GeForce RTX 2080 SUPER ™ Dual Evo OC 8GB (90YV0DJ0 - M0NM00) (NVIDIA, Grafikkarte )'.",Yes,29339493#50769372_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot T - Sport Seastar 1000 Powermatic 80 T1204071704100 Watch'. Entity 2: 'TISSOT SEASTAR 1 000 POWERMATIC 80'.,Yes,70880620#962259_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra 800011 - 101 ZXP Series 1 Ribbon ZXP Series 1 Load - N - Go Bla ck Mon ochrome Ribbon'. Entity 2: 'Zebra ZXP Series 1Black M onochrome Ribbon K - 1000 Prints 8000 11 - 101'.,Yes,41234714#92894304_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Mens Classic Sheffield 40mm Rose Gold Black DW00100007'. Entity 2: 'Cooler Master MasterBox Lite 5 Mid Tower Case'.,No,41987114#23276195_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano XT M786 Direct Mount Shadow Plus SGS Long-Cage Rear Derailleur 10 Speed'. Entity 2: 'Omega Seamaster DIVER 300MOMEGA CO-AXIAL MASTER CHRONOMETER 42 MM'.,No,88865914#27449862_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung C27F390FHU - Full HD Curved Monitor'. Entity 2: 'Atomos Coiled Full HDMI to Full HDMI Cable (30cm) - ATOMCAB010'.,No,69366044#56736608_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital B lue PC SSD 2. 5 \ "" 7mm 25 0GB'. Entity 2: 'Western WDC) 250GB 2. 5 \ "" SATA SSD Blue 7mm Cased'.",Yes,34301207#62287971_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'. Entity 2: '3M - DESKTOP LCD LW FRAMED FILTER'.",No,32904204#1286250_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 Clear Drum Head, 8 Inch'. Entity 2: 'Ubiquiti UniFi AC Pro 5-pack UAP-AC-PRO-5 Ubiquiti'.",No,47293324#91980346_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung Portable SSD Touch 2TB - Zwart'. Entity 2: 'Samsung 9ortable SSD T7 Touch - Black - 2TB'.,Yes,23211539#30526558_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB DDR4 2400MHz(CMK16GX4M1A2400C14)'. Entity 2: 'CORSAIR 8Gbx1 DDR4 3000Mhz Ram CMK8GX4M1D3000C16 VENGEANCE LPX Gaming RAM'.,No,31803140#50005399_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'TONER CANON CIAN CL707C 2.000 PAGINAS'. Entity 2: 'EPSON S042091 premium glossy photo paper 255g/m², A2/25vel'.",No,47317909#51946981_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Pro Indoor / Outdoor Access Point 5 Pack'. Entity 2: 'CORSAIR 8Gbx1 DDR4 3000Mhz Ram CMK8GX4M1D3000C16 VENGEANCE LPX Gaming RAM'.,No,38546562#50005399_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'INTEL CPU 10TH GEN COMET LAKE I7-10700KF 3.80GHZ LGA1200 16.00MB CACHE BOXED'. Entity 2: 'SanDisk Ultra SDXC Memory Card 100MBs Class 10 UHS-I 256GB'.,No,19006949#47282882_original
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, CL11, 1.5V, 240-pin DIMM, Singl'. Entity 2: 'ADAPTADOR INALAMBRICO TP-LINK/USB 2.0/N300/QSS/TL-WN821N'.",No,41253009#60088869_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Processor, Core i7-8700K 8th Gen'. Entity 2: 'Intel Core i7-8700K Coffee Lake 6-Core 3.7 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I78700K Desktop Processor Intel UHD Graphics 630'.",Yes,43904710#95781094_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Johnnie Walker Blue Label 0,7 ltr.'. Entity 2: 'Canon EF-M 18-150mm f/3.5-6.3 IS STM (Black)'.",No,81212084#40876435_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband'. Entity 2: 'BIZ 2400 II Duo IP Flex'.",Yes,7383990#78989521_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Deore XT RD-M786-SGS - Shadow - rear derailleur'. Entity 2: 'Shimano 105 RD-R7000 GS Rear Derailleur'.,No,17172533#97940008_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W'. Entity 2: 'Corsair _ RGB Pro DDR4 3000MHz 16GB (2x8) Desktop _ White CMW16GX4M2C3000C15W | PCByte'.,Yes,27074490#23775322_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport 4TB USB 3.0 + Etui'. Entity 2: 'WD HDD 4TB My Passport Black'.,Yes,52992150#72819377_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series 460X RGB Compact ATX Mid-Tower Case - CC-9011101-WW'. Entity 2: 'SanDisk SDCZ60-064G-B35 Cruzer Glide USB Flash Drive USB 2.0 - 64 GB'.,No,53072167#64003605_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport 4TB USB 3.0 + Etui'. Entity 2: 'WD HDD 4TB My Passport Black'.,Yes,52992150#72819377_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung T7 Blue 2TB Portable SSD USB-C/A Gen2'. Entity 2: 'Samsung T7 [2TB] (Indigo Blue )'.,Yes,98124674#18327954_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujinon Lens XF 23mm F1 4 R'. Entity 2: 'FUJkFILM XF2W / 1. 4 XF 23mm f / 1. 4 R'.,Yes,27021728#54992750_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Basilisk V2 Wired Ergonomic Gaming Mouse, 11 Programmable Buttons | RZ01-03160100-R3M1'. Entity 2: 'RAZER MAMBA ELITE ERGONOMIC WIRED GAMING MOUSE'.",No,39130017#83362334_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ GW2480 23.8"" Full HD IPS Monitor'. Entity 2: 'Ernie Ball Hybrid Slinky 9-46'.",No,83555610#57255527_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1'. Entity 2: '8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1'.,No,10999896#18331466_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Park Tool PH - 1. 2 P - Handle with Holder'. Entity 2: 'Park Tool _ - 1. 2 _ - Handle Hex Wrench Set - Tool Set'.,Yes,22422851#12750791_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: '32 Oz Mouth Wide With Flex Cap W32BTS001'. Entity 2: 'HYDRO FLASK HYDRO FLASK 32OZ WIDE MOUTH BOTTLE-BLACK'.,Yes,58893463#12190772_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11G'. Entity 2: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'.,No,44884689#21075521_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series'. Entity 2: 'Kingston 16GB/3333MHz DDR-4 HyperX Predator XMP (Kit! 2db 8GB) (HX433C16PB3K2/16) memória'.,No,78196838#38071613_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TISSOT SEAS%AR 1000 CHRONOGRAPH h120. 417. 17. 041. 00 (%120. 417. 17. 041. 00 )'. Entity 2: 'Tissot Seastar 1000 Men's Black Rubber Strap Watch'.,Yes,3495669#81870804_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo 12mm Black On Red D1 Tape (45017)'. Entity 2: '_ 4500 TAPE BLACK / RED 45017'.,Yes,87459276#80725760_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'SANDISK EXTREME PRO SDXC _ V30 UHS - I U3 - SDSDXXY - _ - GN4IN'. Entity 2: 'EXTREME PRO SDXC 256GB 170MB / S C10 U3'.,Yes,20900807#92318972_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston Technology Canvas Select memory card 128 GB MicroSDXC Class 10 UHS-I'. Entity 2: 'TONERBROTHER ORIGINALE GIALLO TN-135Y'.,No,70702847#88286371_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'DYMO 4500 TAPE BLACK/RED 45017'. Entity 2: 'Corsair Carbide SPEC-01 Tower Black'.,No,80725760#20467137_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Long Lenyth Double SocLet Arm for 1. 5 \ "" Balls'. Entity 2: 'RAM - 201U - D RAM - Size Double - Socket Long Arm with 1. - Inch Sockets'.",Yes,39417365#72558082_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'No Break APC Smart - UPS 10Kva Mono230V - SRT 10KXLI'. Entity 2: 'APC Smart - UPS SRT _ SRT10KXLI'.,Yes,14418390#87076936_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk microSDHC 32GB 100 / 60 MB / A1 V30 GoPro'. Entity 2: '64GB SanDisk Extreme micro SD XC Memory Card V-Class 30 U3 4K Video A1 100MB/s'.,Yes,27429904#26502310_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson C13T603100 T6031 Black Ink 220ml'. Entity 2: 'Epson Stylus 9880 Pro Black Photo Ink'.,Yes,20060104#29467728_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 8GB (1x8GB) 2666MHz CL16 Vengeance LPX Black'. Entity 2: 'Corsair Vengeance LPX CMK8GX4M1A2666C16 8GB (1x8GB) 2666Mhz DDR4'.,Yes,82583255#50944416_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin Fenix 5S Plus GPS Watch SilFer with Black Band'. Entity 2: 'Ceas Garmin Garmin fenix5S Plus Silver, Black Band'.",Yes,7871753#65028129_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD RYZEN 5 2400G Quad-Core 3.6 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Desktop Processor'. Entity 2: 'AMD Ryzen 9 3900XT 12-Core 3.8 GHz Socket AM4 105W 100-100000277WOF Desktop Processor'.,No,73591660#44141044_original
