id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
82090972,,"Western Digital My Passport 1TB 2,5"" USB 3.0","The My Passport drive is trusted, portable storage that gives you the confidence and freedom to drive forward in life. With a new, stylish design that fits in the palm of your hand, there’s space to store, organize, and share your photos, videos, music, and documents.",71.00,EUR,,283756,67614478,,"Hard Disk Drive WD My Passport WDBYNN0010BRD, 1TB, USB 3.0, rosu",,,,,2807367,82090972#67614478,0,True
10496,,Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon,"Zebra TrueColours i Series monochrome ribbons use \""thermal transfer\"" printing technology, a process by which a heated printhead is used to transfer a digitized image from the ribbon to the surface of the card. Monochrome ribbons can be used on all Zebra card printers.",28.99,CAD,,163499,30102088,,Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints,"Compatible with: Zebra P330i, Zebra P430i plus many more",9.54,GBP,,5836450,10496#30102088,0,True
79558814,,Manfrotto MVK500AM Fluid Video System,Buy the Manfrotto MVK500AM Fluid Video System from Conns Cameras in Dublin. Irelands Top Photo and Video Specialist with unrivalled backup service and support,412.00,EUR,,645102,48435137,,Manfrotto MVH502AH Fluid Video Head with MT055XPRO3 Tripod,"The Manfrotto MVH502AH Fluid Video Head with MT055XPRO3 Tripod makes up the MVK502055XPRO3 video hybrid kit, a professional video setup that gives you excellent shooting versatility. Thanks to an 8.82 lbs counterbalance mechanism and fluid drag pan and tilt cartridges, users have extremely precise control over all smooth movements that the MVH502AH head provides. The cartridge drags can be adjusted from 0 to maximum level to modulate the resistance you get when tilting and rotating the head. With a 15.43 lbs payload capacity, you'll be able to mount your largest lenses and spotting scopes and maneuver them with ease. The",419.99,USD,,287852,79558814#48435137,0,True
40208952,,Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria,ValueRam,"26,21 €",EUR,,735114,45145764,,MEMORIA DDR3 KINGSTON HYPERX FURY BLUE 4GB 1600MHZ,HYPERX FURY BLUE 4GB 1600MHZ,603.7,MXN,,836466,40208952#45145764,0,True
79232921,,Shimano PD-R550 SPD-SL Resin Pedal,"Wide spring tension adjustment rangeLarger entry target for easier engagementComposite bodyExtra-wide platform for maximum efficient transfer of powerDurable stainless steel body plate reduces flex and wearWide bearing placement for stable, uniform load distributionThe legacy of SHIMANO design, quality and performanceMODEL NO PD-R550SERIES SHIMANO TIAGRA 4700 SeriesRemarks Wider spring tension rangeWide platformRoad clearance 32Binding Single-SidedCartridge axleCategory ROADCleat included SM-SH11Cleat retention adjusterSealed mechanismWeight (g) 310 g",120.99,NZD,,1385673,51909448,Shimano,Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT,Light and durable- 265 grams per pair. Sealed cartridge axle unit. Carbon fiber reinforced body and stainless steel axle.,149.99,USD,,1588018,79232921#51909448,0,True
74461011,Corsair,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black,293,AUD,,355445,52425202,,"CORSAIR Crystal Series 570X RGB Tempered Glass,Premium ATX Mid-Tower Case, WHITE","CORSAIR Crystal Series 570X RGB Tempered Glass,Premium ATX Mid-Tower Case, WHITE",282.99,CAD,,79866,74461011#52425202,0,True
48790334,,Wireless TP-LINK Wireless Lan TL-WN781ND,150MBIT-Wlan-Lite-N-PCIE X1-Adapter,9.91,EUR,,466493,10373250,TP-Link,Access Point TP-Link 450MBPS TL-WA901ND Wireless,,0.0,BRL,,877442,48790334#10373250,0,True
51919374,RAM,"RAM 2.25\"" Ball with 2 U-Bolts (RAM-D-235U)","A 2.25\"" Rubber ball with two u-bolts for 0.75\"" - 1.25\"" diameters.",67.00,AUD,,1571647,74021002,RAM,"RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL",,23.80,EUR,,3553607,51919374#74021002,0,True
65655694,,CORSAIR 275R (ATX) MID TOWER CABINET - WITH TEMPERED GLASS SIDE PANEL (WHITE) CC-9011133-WW,CORSAIR 275R (ATX) MID TOWER CABINET - WITH TEMPERED GLASS SIDE PANEL (WHITE) CC-9011133-WW,8050,INR,,717069,58755004,Corsair,Corsair 110R Tempered Glass Mid-Tower ATX Case,"Product InformationA SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate",51.97,GBP,,1196850,65655694#58755004,0,True
63386383,,Fujifilm XF-56mm f1.2 APD,,999.00,,,32010,88398980,Fujifilm,Fujifilm FUJINON XF-56mm f1.2,,879.00,GBP,,565142,63386383#88398980,0,True
58902636,,DJI Accessory CP.PT.000562 Mavic Part 6 Car Charger Retail,The Mavic Car Charger is used to charge the Intelligent Flight Battery through a cars cigarette lighter port. It comes with low-voltage protection to ensure enough starting battery voltage for the car. Overheating protection will automatically cut off charging if your cigarette lighter port exceeds,65.00,USD,,1430778,95052001,,DJI Drone Accessory CP.PT.00000120.01 Mavic Air Part 4 Car Charger Retail,The Mavic Air Car Charger is used to charge the Intelligent Flight Battery through the cars 12 V accessory socket. It comes with low-voltage protection to ensure enough starting battery voltage for the car. Overheating protection will automatically cut off charging if the accessory port exceeds a ce,65.00,USD,,1285552,58902636#95052001,0,True
24284489,,Jabra Biz 2300 USB UC Duo Headset 2399-829-109,"Stereo headset for contact centres, USB cable for use with UC (Unified Communications) softphones, Supports all leading UC applications and softphones including Windows and Mac...",103.80,GBP,,666306,5717009,Jabra,Jabra BIZ2300 2399-823-109 DUO USB Headset MS,"Jabra BIZ2300 2399-823-109 DUO USB Headset MS:Corded stereo headset that provides connectivity certified for Skype for BusinessAir shock microphone360 swiveling boom armBIZ2300 has high-definition sound with HD Voice and get crystal clear, intelligible communicationKevlar® reinforced cordNoise Canceling MicrophonePeakStop technology immediately removes potentially harmful loud soundsClear sound is essential for a good conversation not to mention call efficiency and accuracyControl unit call-managementJabra Software Applications, customize and control your audio device settings with Jabra’s software applicationsBIZ2300 DatasheetBIZ2300 Quick Start Guide",160.0,USD,,1086172,24284489#5717009,0,True
16154426,iiyama,"iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor Tilt/Swivel/Pivot","27\"" iiyama Prolite XUB2792 WQHD IPS Monitor, 2560x1440, 5ms, 350cd/m2, DP/HDMI/DVI Speakers",254.48,GBP,,1439932,22000442,,Monitor 27 SW271 LED 5ms/QHD/IPS/HDMI/DP/USB,,5697.05,PLN,,466745,16154426#22000442,0,True
49127797,,3M - PF230W9F EYE PROTECTION FILTER DESKTOPS FRAME STANDARD 23.0 ACCS,3M PF230W9F EYE PROTECTION FILTER DESKTOPS FRAME STANDARD 23.0 ACCS (7100097749) - Type: Skærmbeskytter,1737.50,DKK,,654362,17629924,,"3M - PF19 PRIVACY FILTER BLACK FOR 19,0IN / 48,3 CM / 5:4IN ACCS","3M PF19 PRIVACY FILTER BLACK FOR 19,0IN / 48,3 CM / 5:4IN ACCS (98-0440-5406-6) - Type: Skærmbeskytter",,,,125058,49127797#17629924,0,True
93674071,,Samsung PORTABLE SSD T7 Touch 1TB Mobile External Solid State,Elegant Black mobile external drive comes with huge 1TB storage featuringconnectivity and 256 bit data encryption security.,1.8331E2,GBP,,1458655,5603029,Samsung,Samsung Portable SSD T7 Touch 1TB - Zilver,"Portable SSD T7 Touch USB 3.2, NVMe, 1TB",249.00,EUR,,1307351,93674071#5603029,0,True
24574240,,DJI Mavic 2 Car Charger,"The DJI Mavic 2 Car Charger has a maximum output power of 80W, allowing you to charge batteries while driving. It features overheating protection and low-voltage protection technology to ensure a safe and reliable charge and drive. It works for both the Mavic 2 Pro and Mavic 2 Zoom.",69.99,USD,,697868,95052001,,DJI Drone Accessory CP.PT.00000120.01 Mavic Air Part 4 Car Charger Retail,The Mavic Air Car Charger is used to charge the Intelligent Flight Battery through the cars 12 V accessory socket. It comes with low-voltage protection to ensure enough starting battery voltage for the car. Overheating protection will automatically cut off charging if the accessory port exceeds a ce,65.00,USD,,1285552,24574240#95052001,0,True
37439609,Samsung,Samsung 970 EVO MZ-V7E1T0BW - Solid state drive - krypterat - 1 TB - inbyggd - M.2 2280 - PCI Express 3.0 x4 (NVMe) - 256 bitars AES - TCG Opal Encryption 2.0,,1682,SEK,,106914,3223487,SAMSUNG,"SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM","SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM",89.99,USD,,416703,37439609#3223487,0,True
91980346,,Ubiquiti UniFi AC Pro 5-pack UAP-AC-PRO-5 Ubiquiti,,561.00,EUR,,68127,18960736,Ubiquiti,Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack,"Ideal fordeployments that either need a weatherproof access point or standard 802.3ac PoE/802.3at Power over Ethernet, the Ubiquiti UAP-AC-HD UniFi boasts a 5Ghz speed of 1733 Mbps and simultaneous dual-band operation with 4x4 MIMO in both the 2.4 GHz and 5 GHz bands. This is a 5 pack.",1365.99,GBP,,980563,91980346#18960736,0,True
84429009,,"UBIQUITI - UVC G3 Bullet Camera, 3-pack","UBIQUITI UVC G3 Bullet Camera, 3-pack (UVC-G3-BULLET-3) - Type: Kamera",4715.00,NOK,,64482,80529811,Ubiquiti Networks (UBNT),Ubiquiti UniFi G3 Bullet Video Camera,Ubiquiti UniFi G3 Bullet Video Camera (1080p HD 30 FPS),167.42,GBP,,192122,84429009#80529811,0,True
3348619,,FUJIFILM Super EBC XF 23mm f/2 R WR Lens - Black,"The FUJIFILM Super EBC XF 23mm f/2 R WR Lens - Black is a versatile 35mm-equivalent lens characterized by its f/2 maximum aperture that strikes and ideal balance between portability and speed. The optical design features two aspherical elements to reduce distortion and spherical aberrations in order to produce greater sharpness and accurate rendering. A Super EBC coating is also used to control flare and ghosting for improved contrast and color fidelity when working in bright and backlit conditions. Complementing the optics is a stepping motor, along with an internal focusing design, which provides quick and especially quiet focusing performance.",449.95,USD,,304177,50156673,,Fujifilm Fujinon XF 27mm f/2.8 black | 2 Years Warranty,,347,EUR,,304177,3348619#50156673,1,False
36985401,,Epson T6923 Ultrachrome XD rautt Ink 110ml,"Nánari lýsing frá framleiðanda:Barcode: 010343886100Compatible Brand: EpsonCompatible Printer(s): SureColor SC-T3000/SC-T5000/SC-T7000 Large Format Inkjet PrintersForm Factor: Ink CartridgeInk Colour(s): MagentaInk Volume: 110.0Model Name: T692300New/Remanufactured: NewOEM Equivalent: T692300Original/Compatible: Original ManufacturerProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1For perfect results every time, Epson genuine ink gives a durable and vibrant outcome for all your documents and photosWhether you are creating colourful school projects, printing web pages, or producing your own glossy photo album, Epson offers you the best results from your Epson Printer",16371,ISK,,126198,81408609,Epson,"Epson Tinte T6935 Matt Black UltraChrome, 350 ml",,134.10,EUR,,2734298,36985401#81408609,0,True
78196838,Kingston,KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series,,41.65,EUR,,288081,68731207,,HyperX FURY - DDR3 - 8 GB: 2 x 4 GB - DIMM 240-pin - unbuffered,"HyperX FURY DDR3 memory delivers hassle-free, Plug-and-Play functionality that gets you in the game faster and instant performance that helps you win it. Its asymmetric, aggressive design lets you stand out from the crowd of \""squared\"" designs and features quality aluminum and a diamond-cut finish.",115.99,CAD,,702149,78196838#68731207,0,True
82531103,SRAM,SRAM Disc Brake Pad Organic Hrd,Features:Metallic pads deliver more brake power and wear less compared to organic pads. Under wet conditions they tend to be more noisy. With sintered pads thermal stress on the brake is higher than with organic pads.,1390.0,INR,,188533,18915981,SRAM,SRAM Disc Brake Pad Set Organic Compound,"Original equipment pads for no-compromise disc brake performance.Fits Hydraulic Road Disc, Level Ultimate and Level TLMSpecificationsCompound:OrganicHeat Sink:NoBacking Plate Material:SteelPad Shape Number:37",24.99,USD,,350645,82531103#18915981,0,True
16529934,,APPLE - Airpods With Charging Case,APPLE Airpods With Charging Case (MV7N2ZM/A) - Type: Trådløst headset,2632.10,DKK,,767259,55393360,,APPLE - AIRPODS WITH WIRELESS CHARGING CASE IN,APPLE AIRPODS WITH WIRELESS CHARGING CASE IN (MRXJ2ZM/A) - Typ: Trådlöst headset,3940.00,SEK,,1126552,16529934#55393360,0,True
66680332,,Canon PFI 107C Ink Cartridge Cyan,The Canon PFI-107C Ink Cartridge ensures the highest quality from your printouts. It offers crisp lines and bold text and clear images.,0.00,AUD,,1292504,7158327,,"Canon PFI-101C Ink, 130 ml - Cyan",Features:130 mltankWater-basedpigment inkLonger print life and greater reliabilityProduceshigh-quality prints.Smudge free & water and fade resistanceUsewith the following printers:Canon imagePROGRAF iPF5100Canon imagePROGRAF iPF6000SCanon imagePROGRAF iPF6000Canon imagePROGRAF iPF5000,77.90,USD,,1059522,66680332#7158327,0,True
7383990,,"Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband",Jabra BIZ 2400 II QD Duo is a stereo headset with QD (Quick Disconnect) plug that provides instant connectivity to a wide range of desk phone systems. Works with Deskphones.,400.00,AUD,,472648,78989521,,BIZ 2400 II Duo IP Flex,"Jabra BIZ 2400 II QD Duo NC WideBand, Casque, Arceau, Bureau/Centre d'appels, Noir, Binaural, 1 m",191.04,EUR,,472648,7383990#78989521,1,False
35809370,Hydro Flask,Hydro Flask 32oz Wide Mouth Flex Cap Hibiscus,,44.95,USD,,929657,12190772,HYDRO FLASK,HYDRO FLASK HYDRO FLASK 32OZ WIDE MOUTH BOTTLE-BLACK,"Big enough for a whole day on the river or trails, the Hydro Flask 32 oz Wide Mouth Bottle is made with professional-grade stainless steel and a wider opening for faster fill. The Color Last™ powder coat is dishwasher safe for even more convenience. Cold",44.95,USD,,36023,35809370#12190772,0,True
18331466,HIKVISION,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,0.00,GBP,,1423051,15787372,,HIKVISION DS-7216HUHI-K2 (Turbo HD 4.0) 8MP/5MP/4MP,Support H.265 Pro+/H.265 Pro/H.265 video compression Support HDTVI/AHD/CVI/CVBS/IP video input Audio via coaxial cable Max. 8/16/32 IP cameras input (up to 8 MP) Max. 800 m for 1080p and 1200 m for 720p HDTVI signal transmission Up to 10 TB capacity per HDD,1363.00,AED,,1336313,18331466#15787372,0,True
24494324,ASUS,ASUS NVIDIA GeForce RTX 2060 SUPER 8GB TURBO EVO Turing Graphics Card,"ASUS GeForce RTX 2060 SUPER TURBO EVO 8GB GDDR6 Ray-Tracing Graphics Card, 2176 Core",99999.99,GBP,,320546,28224541,ASUS,ASUS NVIDIA GeForce RTX 2060 6GB DUAL OC EVO Turing Graphics Card,"ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 VR Ready Graphics Card, 1920 Core, 1365MHz GPU, 1755MHz Boost",323.99,GBP,,697270,24494324#28224541,0,True
48734649,Shimano,Shimano Pedal PD-RS500 SL Black,,99.99,AUD,,3789862,70331081,SHIMANO,"SHIMANO PD-R7000, 105, SPD-SL PEDAL.",SHIMANO 105 R7000 Series,170.00,AUD,,1588018,48734649#70331081,0,True
59585994,Traveler's Company,Traveler's Company 001. LINED REFILL MIDORI TRAVELER'S NOTEBOOK,,3.50,GBP,,5041507,10557104,,Traveler's Notebook Refill - Sketch Paper,"Capture the moment in a drawing you create. Each page is perforated to easily pull out to share as a postcard, to be framed or hung up.48 pages, blank perforated, saddle stitched. H210 x W110 x D6mm",10.00,AUD,,4249975,59585994#10557104,0,True
17128193,Epson,Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715,Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715,37.30,GBP,,730149,46950967,Epson,Epson C13T70234010 XL Muste Punainen,"2.000 pages,WorkForce Pro WP-4015/WP-4025/WP-4095/WP-4515/WP-4525/WP-4535/WP-4545/WP-4595",,,,730149,17128193#46950967,1,False
63984980,,JABRA EVOLVE 20 UC Stereo,7% GST excluded.Accessories sold separately.No Ex-stock. On Backorder.,73.86,SGD,,182172,38552937,,JABRA Evolve 20 UC USB - Mono,"The Jabra EVOLVE 20 UC Mono is a professional headset specifically designed to improve conversations. Its state-of-the-art, noise-canceling microphone eliminates noise, so you can hear more and be better focused on the conversation.",717.00,ZAR,,1588415,63984980#38552937,0,True
77969198,,APC - Schneider SMART-UPS 1000VA LCD 230V,Part Number :SMT1000I,924.00,AUD,,2132160,10937592,,APC - USV APC SMT1000RMI2UCSMARTUPS 1000VA LCD RM 2U 230V SmartC,Org. Artikel#: SMT1000RMI2UC,8288.75,NOK,,91557,77969198#10937592,0,True
80103776,,"Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Cooling Fan CO-9050048-WW","Manufacturer: Corsair Manufacturer Part Number: CO-9050048-WW Brand Name: Corsair Product Series: Air Product Model: ML140 Product Name: Air ML140 Cooling Fan Packaged Quantity: 1 Product Type: Cooling Fan Fan Information Fan Speed (rpm): 2000 Fan Bearing Type: Magnetic Levitation Air Flow: 97 CFM Noise Levels: 37 dB(A) LED Color: Blue Interfaces/Ports Connectors: 4-pin PWM Physical Characteristics Fan Diameter: 140 mm Fan Height: 5.51\"" Fan Width: 5.51\"" Fan Depth: 0.98\"" Miscellaneous Application/Usage: Case",43.45,USD,,509638,29553137,,"Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan","Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan (CO-9050047-WW)If NASA Designed a Computer Case Fan – This Would Be It Corsair ML Series of fans magnetic levitation technology and custom engineered rotors provide unrivaled performance and low noise.Thanks to its innovative design, the ML Series fans delivers both high static pressure and high air flow for a superior fan experience.Warranty Five years Fan Size 140mm x 25mm Flow Type Static Pressure LED Color White PWM Control Yes Airflow 20 - 97 CFM Static Pressure 0.2 - 3.0 mmH20 Sound Level 16 - 37 dBA Speed 400 - 2000",77.96,AUD,,387671,80103776#29553137,0,True
43742368,,TAG HEUER MONACO AUTOMATIC CHRONOGRAPH,Calibre 11 - Automatic Chronograph,5.9E3,USD,,556904,70174967,,Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356,Quality AAA Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356 from online store for sale.,,,,556904,43742368#70174967,1,False
74021002,RAM,"RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL",,23.80,EUR,,3553607,26009855,,RAM Dual Suction Cup Base,"If you're the cautious type who doesn't like to put all your eggs in a single basket, the RAM Dual Suction Cup Base delivers a desirable degree of rock-solid redundancy that will never let you down. In place of a single mounting base, this double unit boasts a pair of heavy-duty 3.3\"" D twist-lock suction cups that provide a twofold tenacious hold on glass, plastic, and similar smooth, non-porous surfaces. Opposite the adhesive bases are 4 pre-drilled mounting holes arranged in the universal AMPs (round) pattern. This industry-standard setup enables users to attach an extensive variety of RAM products and",26.49,USD,,4656590,74021002#26009855,0,True
11199708,,BLAZE PROFESSIONAL 27-INCH 2 BURNER BUILT-IN GAS GRILL WITH REAR INFRARED BURNER,"DescriptionBlaze presents the Blaze Professional Grill as a leader in the industry regarding the thickness of its components resulting in irrefutable durability while providing an effective cooking system. By the precision mixing of fuel and oxygen, Blaze Professional achieves extraordinary searing temperatures while maintaining low gas consumption per burner when compared to the top performing grill brands. The Professional’s Illumination system compliments its unmistakable style giving an appearance to catch every admiring eye!As of March 15, 2016 -- Blaze gas grills have a lifetime warranty that warrants against any defects in the manufacturing and workmanship of the main burners, cooking",4.599E3,CAD,,6766905,43409810,Blaze Outdoor Products,Blaze 4 Burner LTE Grill Built-In Natural Gas Grill with Lights,"Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! This model takes things to the next level with our signature SRL led accent lights and integrated halogen hood lighting.Dimensions: 21-1/4\"" H x 32-1/2\"" W x 25-3/4\"" D",1849.99,USD,,1435805,11199708#43409810,0,True
4287952,RAM Mount,"RAM Mount 3.5\"" Twist Lock Suction Cup Base with 1\"" Ball","RAM Mount 3.5\"" Twist Lock Suction Cup Base with 1\"" BallThe RAM-B-224-1U is a 3.3\"" Diameter Suction Cup Base that will allow you to connect a range of compatible (B size) RAM components (sold separately) using a ball and socket connection.What you get:1 x RAM 3.3\"" Diameter Suction Cup Base with 1\"" Ball (RAM-B-224-1U)Note: This listing does NOT include a RAM cradle or Double Clamp Arm, these items will need to be purchased separately.RAM 3.3\"" Diameter Suction Cup Base with 1\"" Ball (RAM-B-224-1U)The RAM-B-224-1U consists of a 3.3\"" diameter suction cup twist lock base that is connected to the RAM-B-238U",35.00,AUD,,3553607,31143310,RAM Mounts,RAM Twist-Lock Dual Suction Cup Base / RAM-B-189BU,RAM Twist-Lock Dual Suction Cup Base / RAM-B-189BU,36.00,EUR,,4656590,4287952#31143310,0,True
55718937,,"SDS2/32GB, 32GB SDHC Canvas Select Plus 100R C10 UHS-I U1 V10",,,,,1980656,37065951,,Kingston Canvas Select (32GB) MicroSD Card Class 10 UHS-1 U1 with Adaptor,"Bring your HD videos to life.Kingston’s Canvas Select™ microSD card is designed to be reliable, making it ideal for filming in HD and shooting high-resolution photos. You can be confident that your memories will be safe when documenting life’s adventures on your Android™ smartphone or point-and-shoot camera. It’s available in multiple capacities up to 256GB*, to provide plenty of space to capture an entire trip. Kingston Canvas cards are tested to be durable, so you can take them anywhere with the confidence that your photos, videos and other data will be protected, even in harsh or unstable conditions.*** Some of",,,,595102,55718937#37065951,0,True
87572356,,HPE 300GB 6G SAS 10K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty HDD,"A 300GB Gen8 SAS HPE hard drive offers larger capacity, greater density, security, scalability and accessibility. The device is recommended for demanding enterprise data environments.",92.21,USD,,3747560,71290070,,HPE 300GB SERVER SMART MEMORY 6G 15K SAS 2.5 652611-B21,"HPE 300GB SERVER SMART MEMORY 6G 15K SAS 2.5 652611-B21 300GB, SAS, 6Gb/s, 15000rpm, 6.35 cm (2.5\"") HP 6Gb/sec SAS Enterprise and Midline hard drives deliver high performance solutions for hosting high transaction based applications. Available in HP hot plug carriers or non-hot plug. The HP SAS Enterprise and Midline hard drives come in both 2.5in (SFF) and 3.5in (LFF) industry standard form factors and are available in a variety of capacity points to meet a wide range of requirements. The SAS interface was designed and engineered for high availability, enterprise-class data storage where performance, reliability and data integrity are",90000.00,NGN,,199460,87572356#71290070,0,True
92318972,,SANDISK EXTREME PRO SDXC 256GB 170MB/S C10 U3,"Our most powerful SDXC UHS-I memory card yet delivers performance that elevates your creativity.Product DescriptionOur most powerful SDXC UHS-I memory card yet delivers performance that elevates your creativity. Performance256 GB Extreme Pro SDXC memory card with up to 170 mb/s read speed and up to 90mb/s write speed for a faster post production workflow.SecurityBuilt-in write-protect switch prevents accidental data loss.CompatibilityCompatible with SDXC and SDXC UHS-I enabled host devices.Extreme durabilityIt’s built to withstand weather, water, shocks and other less-than-ideal conditions so you can rest assured that it’s good to go wherever your work takes you.Product SpecificationsSpecifications:Capacity: 256 GBRead Speed: up to",3.1999E2,NZD,,1600396,24802094,SanDisk,SanDisk SD Extreme V30 U3 UHS-I C10 - 128GB,"Built for extreme conditions temperature proof, water proof, shock proof, and x-ray proof. Delivers 4K Ultra HD and Full HD video recording and playback. Meets the new UHS Speed Class 3 (U3) and UHS Video Speed Class 30 (V30) for 4K UHD. Transfer faster with read speeds up to 90MB/s. Up to 128GB2 for more space to catch the thrillRead - 90MB/s - Write - 40MB/s",57.00,SGD,,2427670,92318972#24802094,0,True
64016107,,BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD,"The SW271 builds upon the success of its award-winning predecessor and sets a new benchmark for wide gamut monitors taking image quality to the next level with the addition of HDR capabilities. The new 27” 4K UHD monitor offers extraordinary clarity of fine details and textures on an a10-bit panel with 99% Adobe RGB, 100% sRGB colour space coverage as well as supporting HDR content.Key Features99% Adobe RGB Colour Space With IPS technology27 Inch 4K UHD ResolutionHigh Dynamic Range (HDR)Hardware Calibration With Palette Master Element SoftwareUSB-C™ for transmitting data and video signal with one cableOutstanding Colour Accuracy and Resolution4K UHD",969.0,GBP,,466745,22000442,,Monitor 27 SW271 LED 5ms/QHD/IPS/HDMI/DP/USB,,5697.05,PLN,,466745,64016107#22000442,1,False
14576497,GIGABYTE,"Placa video Gigabyte Radeon RX 5500 XT OC 8GB GDDR6, 128-bit",Garantie 36 luni,1143.99,RON,,686147,6721540,,Gigabyte Radeon RX 5500 XT OC 4GB GDDR6,,859,PLN,,1857431,14576497#6721540,0,True
5092599,,"Garmin fenix5S Sapphire Black Optic, Black band",,9790.00,CZK,,1406172,65028129,,"Ceas Garmin Garmin fenix5S Plus Silver, Black Band",,2132,RON,,23040,5092599#65028129,0,True
66191134,Epson,Epson oryginalny tusz T2982 29 cyan,Oryginalny tusz EPSONT29824 T29 cyan (niebieski).Pasuje do drukarek EPSON:Epson Expression Home XP-235EPSON Expression Home XP-245EPSON Expression Home XP-247Epson Expression Home XP-255Epson Expression Home XP-257Epson Expression Home XP-332Epson Expression Home XP-335EPSON Expression Home XP-342EPSON Expression Home XP-345Epson Expression Home XP-352Epson Expression Home XP-355Epson Expression Home XP-432Epson Expression Home XP-435EPSON Expression Home XP-442EPSON Expression Home XP-445Epson Expression Home XP-452Epson Expression Home XP-455,53.28,PLN,,217603,43006963,,Epson Strawberry 29 (Prentar 175 síður) Claria Home blekhylki (blátt),Nánari lýsing frá framleiðanda:Barcode: 8715946625980Compatible Brand: EpsonCompatible Printer(s): Expression Home XP-235/XP-432/XP-332/XP-435/XP-335Form Factor: CartridgeInk Colour(s): CyanInk Volume: 3.2Model Name: 29New/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Family: StrawberryProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1Ink Colour(S): CyanCompatible: Expression Home XP-235/XP-432/XP-332/XP-435/XP-335Ink Volume: 3.2ml,2055,ISK,,217603,66191134#43006963,1,False
79334302,,"Pokémon TCG: Sword & Shield-Rebel Clash 3 Booster Packs, Coin & Rayquaza Promo Card","A Boost for Your Collection!This Pokémon TCG set includes 3 Pokémon TCG: Sword & Shield—Rebel Clash booster packs, a foil promo card featuring Rayquaza, a cool Pokémon coin to add to your collection, and a code card for the Pokémon Trading Card Game Online!Each booster pack contains 10 cards and 1 basic EnergyCards vary by pack. Booster pack packaging may vary by product.",11.99,USD,,3227349,4486003,Nintendo,PKM - Pokémon - Sword & Shield - Rebel Clash Booster,Pokémon TCG: Sword & Shield—Rebel Clash booster,4.5,EUR,,2490160,79334302#4486003,0,True
