id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
56902092,Jabra,Jabra BIZ 2400 II DQ Duo NC WB Corded Headset,,209,USD,,472648,30633820,Jabra,Jabra BIZ 2400 II binaural NC (FreeSpin),,144.90,EUR,,472648,56902092#30633820,1,False
60334696,,Ubiquiti Networks UniFi AC HD 1700Mbit/s Power over Ethernet (PoE) Wit WLAN toegangspunt,"Build your Wi-Fi network with the UniFi® AC HD Access Point, part of the Ubiquiti Networks® UniFi Enterprise Wi-Fi System. The UAP-AC-HD, is an indoor/outdoor, high-performance, 802.11AC Wave 2 dual-band access point, capable of throughput speeds of up to 2533 Mbps and a maximum range of up to 122 meters. Engineered from the ground up to take advantage of 802.11AC Wave 2, the UAP-AC-HD provides unparalleled multi-user support.",1.65895E3,EUR,,980563,29316472,,Ubiquiti UniFi AC High Density 5-pack UAP-AC-HD-5 Ubiquiti,,1219.00,EUR,,980563,60334696#29316472,1,False
49800571,,"RAM Triple 1\"" Ball Base",SpecificationsMaterial: Powder Coated Marine Grade AluminiumColour: Black Powder CoatBall: 1 Inch Rubber BallAccessoriesCompatibilityRelated ItemsNotesInstructionsVideos Warranty RAM Warranty,7.095E1,AUD,,2961644,71989322,RAM,RAM Triple 25mm Ball Connector (RAM-B-289U),"Triple adapter 25mm Balls, to suit any RAM-B-201, 201C, 201A, or any RAM-B components.",66.00,AUD,,2961644,49800571#71989322,1,False
12997946,,Corsair ML140 2x PWM 140mm Magnetic Levitation Fan | Discount Computer Needs,"View and shop for Corsair ML140 2x PWM 140mm Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs.",88.00,AUD,,456079,37427126,Corsair,Corsair ML Series ML140 Premium Magnetic Levitation,,329,SEK,,456079,12997946#37427126,1,False
52086898,RAM,RAM Long Double Clamp for B Size(RAM-B-201U-C),"RAM® Long Length Double Socket Arm for B Size 1\"" BallsProvides an extended reach with an overall length of 6\"" and a socket-to-socket length of 5.31\""Attaches to any B size RAM® ball component, including mounting bases and device holders; double ball and socket technology allows for near-infinite adjustability of your RAM® mounting systemMade of powder-coated, marine-grade aluminum for durability and reliability in the most demanding environmentsBacked by a lifetime warrantyThe RAM-B-201U-C consists of a long double socket arm that accommodates 1\"" B size ball bases, device holders, and adapters. With an overall length 6\"",this is the longest B size RAM®",33.00,AUD,,1366684,6214990,,"RAM 6\"" Double Socket Arm for 1\"" Ball Bases","The RAM-B-201U-C RAM 6\"" Double Socket Arm for 1\"" Ball Bases from the RAM Mount Arms range is professionally powder coated with marine grade aluminum. It is built with a socket at either end, allowing for ball bases approximately 1”. The ball and socket connection can easily be pivoted with a spring within the arm that releases each of the end sockets, allowing for maximum adjustment potential.",$17.40 (AUD),AUD,,1366684,52086898#6214990,1,False
32839986,,Kingston ValueRAM 4GB (1x4GB) 1600MHz DDR3 Memory,"Kingston manufactured amazing enormous 4GB DDR3 memory module, powered by CL11 latency timing, powered by 1.5V and quick 1600MHz",2.092E1,GBP,,735114,15506125,,DDR3 4GB 1600 MHZ DIMM KINGSTON,,22.55,EUR,,735114,32839986#15506125,1,False
45125692,,"RAM-201U-B RAM Mounts Short Double Socket Arm for C Size 1.5\"" Balls","RAM Mounts793442020124RAM-201U-B RAM Mounts Short Double Socket Arm for C Size 1.5\"" BallsNOTE: THIS ITEM FEATURES SOCKETS FOR 1.5\"" (ONE AND ONE HALF INCH) BALLS. IT IS NOT COMPATIBLE WITH RAM MOUNTS B-SIZED 1\"" (ONE INCH) BALLS. NO REFUNDS FOR FAILURE TO READ DESCRIPTION!The RAM-201U-B, short double socket arm, has a socket at both ends that accommodates 1.5\"" ball bases. This socket technology allows for almost infinite adjustment and perfect viewing angles.Dimensions: Overall Length: 3.5\"" Socket-To-Socket Length: 2.25\""Material: Powder Coated Marine Grade AluminumBall Size: 1.5\"" Rubber Ball SizeNote: The \""U\"" in the part number reflects product packaged in poly bag.",19.49,USD,,93315,77697394,,RAM® Double Socket Arm C Ball B Length,"C Size 1.5"" Rubber BallCapacity: up to 1.8 kgPowder Coated Marine Grade Aluminum",28,EUR,,93315,45125692#77697394,1,False
74443743,,"256GB, PCIe Gen3x4 Gaming SSD 3D NAND XPG SX8200 PRO","256GB, PCIe Gen3x4 Gaming SSD 3D NAND XPG SX8200 PROThe SX8200 Pro M.2 2280 SSD is XPG’s fastest SSD to date and is designed for avid PC enthusiasts, gamers, and overclockers. It features an ultra-fast PCIe Gen3x4 interface that offers sustained peak read/write speeds of 3500/3000MB per second, outpacing SATA 6Gb/s by a wide margin. Supporting NVMe 1.3, the SX8200 Pro delivers excellent random read/write performance and multi-tasking capabilities. With SLC caching, a DRAM Cache buffer, E2E Data Protection, and LDPC ECC, it maintains high speeds and data integrity, even during highly intensive applications such as gaming rendering, and overclocking.Experience",43.63,EUR,,1856741,44201512,,ADATA XPG 256G SX8200 Pro M.2 NVME SSD | Discount Computer Needs,"View and shop for ADATA XPG 256G SX8200 Pro M.2 NVME SSD, Solid State Drives, and many more products at Discount Computer Needs.",92.95,AUD,,1856741,74443743#44201512,1,False
47836060,Samsung,"Samsung Curved Monitor C27F390FHU LED »68,6 cm (27), Full HD, 1920 x 1080«",,159.00,EUR,,709380,21918296,,Samsung C27F390 27in Full HD LED Monitor,The Samsung 27” curved monitor with 1. 8 m radius of arc wraps your field of vision like your local iMax theatre screen.,19632.440,PHP,,709380,47836060#21918296,1,False
1959777,edelkrone,Manfrotto 502AH Pro Video Head with Flat Base,Video-Tripod head with fluid system for pan & tilt axis for edelkrone Sliders. Leveling adjustment for precise alignment. Supports 8.8 lb.,200.0,EUR,,287852,9907839,Manfrotto,Manfrotto Pro Fluid Video-Neiger m.fl.Basis+504PL,,154.99,EUR,,287852,1959777#9907839,1,False
14591909,Shimano,Shimano Dura-Ace CS-R9100 11 Speed Cassette (Silver/Grey) (11-28T),"The Shimano CS-R9100 Dura-Ace HG Cassette Sprocket (11-speed) is the latest update to the top level Dura-Ace line. Featuring the pinnacle in lightweight and strong materials, Dura-Ace is the choice of the best riders on the planet.Features:Rider tuned gearingWider gear combination: 11-28T/12-28T/11-30T (new gear combination)Closer gear combination: 11-25T/12-25TLightweightCFRP & alloy spider arm, 5 titanium sprockets Gear combination: 11-25T, 11-28T, 11-30T (new gear combination), 12-25T, 12-28T11-25T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-16-17-19-21-23-25Drivetrain Speeds: 11Color: Silver/Grey11-28T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-17-19-21-23-25-28Drivetrain Speeds: 11Color: Silver/Grey11-30T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-17-19-21-24-27-30Drivetrain Speeds: 11Color:",224.99,USD,,1915922,66749842,,"Details aboutNEW 2020 Shimano Dura Ace 11 Speed Cassette Fits Ultegra, Sram: CS-R9100: 11-28",,218.88,,,1915922,14591909#66749842,1,False
16842812,Logitech,Logitech H390 USB Wired Headset,"This is a Wired Headset System RequirementsPCWindows 2000, Windows XP, Windows Vista, Windows 7USB portMacMac OS X (10.2.8 or later)USB portWarranty Information2-year manufacturer's guarantee Package ContentsLogitech USB Headset H390Quick-Start GuidePart NumberPN 981-000406Technical SpecificationsFrequency response: Headset: 20 Hz?20 kHz Microphone: 100 Hz?10 kHzInput sensitivity: -62 dBV/µbar, -42 dBV/Pa +/- 3 dBCable length: 2.4 m (8 feet)Connections: USB compatible (1.1 and 2.0)",54.87,USD,,149318,17120480,Logitech,Logitech H390 Headset - 2.0,Stereo Headset H390,39.95,EUR,,149318,16842812#17120480,1,False
16111692,APC by Schneider Electric,APC Smart-UPS 1000VA LCD 230V SMT1000I - SMT1000I,"APC Smart-UPS 1000VA LCD 230V SMT1000I - SMT1000I - Single Phase - ﻿SMT1000I Features APC Smart-UPS 1000VA LCD 230VIntelligent and efficient network power protection from entry level to scaleable runtime. Ideal UPS for servers, point-of-sale, routers, swi",7150,EGP,,2132160,25607937,APC,APC Smart-UPS 1000 LCD,,6645,SEK,,2132160,16111692#25607937,1,False
87149858,,Manfrotto MVH500A Fluid Drag Video Head with MVT502AM Tripod and Carry Bag,"1Description2Fluid Head34567891011121314Tripod legs15161718192021Padded Carry Bag22Manfrotto 500 Fluid Video HeadManfrotto Fluid Video Head Range - Tutorial VideoThe Manfrotto MVH500A Fluid Drag Video Head with MVT502AM Tripod and Carry Bag features a fluid head with a wide platform to support the HDSLR form factor, and a 60mm half ball for quick leveling without adjusting the legs. The head supports a maximum weight load of 11 pounds and has a built-in, pre-set spring-loaded counterbalance of 5.3 pounds. It features a tilt range of -70°/+90° and provides a panning rotation of 360°. The head also features a side lock system for the sliding quick",9.479E3,ZAR,,645102,91421555,,Manfrotto MVK500AM Tripod Kit Alum Twin Leg,,661.1,AUD,,645102,87149858#91421555,1,False
53732462,,"GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6 | GV-N206SAORUS-8GC","NVIDIA Turing Architechure & Real Time Ray TracingAORUS Exclusive Halo Fan RGBWINDFORCE Cooling SystemIntuitive Controls with AORUS EngineCore Clock 1845 MHz8GB 256-Bit GDDR63 x HDMI, 3 x DisplayPort, 1 x USB Type-CPCI Express 3.0 x16",1985.50,AED,,2195680,13883364,Gigabyte,Gigabyte AORUS GeForce RTX 2060 SUPER 8G,,2599.0,AED,,2195680,53732462#13883364,1,False
96920840,,Jabra Evolve 40 UC Mono Bedrade Usb A Office Headset,USB,72.85,EUR,,5313,21266898,,Jabra Evolve Over The Head Supra Aural 40 Wired Mono Headset,Jabra EVOLVE is designed to give you better conversations with a world-class microphone and speakers that are optimised for voice and music.,73.99,GBP,,5313,96920840#21266898,1,False
64384934,,"Intel i7 8700k upto 4.7 GHz (6 core, 12 thread)",,,,,1808651,75486692,Intel,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor. New Retail Factory Sealed With Full Manufacturer Warranty.,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor.PRODUCT FEATURES:General InformationBrand Name: IntelProduct Line: Core i7Product Model: i7-8700KProduct Name: Core i7 Hexa-core i7-8700K 3.7GHz Desktop ProcessorTechnical InformationProcessor Core: 6 CoreClock Speed: 3.70 GHzOver clocking Speed: 4.30 GHzL3 Cache: 12 MB64-bit Processing|: YesProcessor Socket: Socket H4 LGA-1151 Thermal Design Power: 95 W,445,USD,,1808651,64384934#75486692,1,False
8122688,,Sigma 105mm f1.4 DG HSM ART lens for Canon EOS,,1229.00,,,2161920,5089485,Sigma,Sigma 105mm f1.4 DG HSM I Art Lens- Canon fit,"105mm F1.4 DG HSM | ATHE “BOKEH MASTER”Category:Lenses, Telephoto Lenses, USB Dock CompatibleClass:ArtTypical Photography:Creative, Wedding & Events, Portrait, Sports & Action, SpecialtyOptical system delivering unsurpassed F1.4 performanceExceptional peripheral brightnessDust and splash-proof structureCompatible with full-frame Sony E-mount camerasCompatible with Canon Lens Aberration Correction",965.83,GBP,,2161920,8122688#5089485,1,False
24449788,KINGSTON,Memoria Notebook Ddr4 4gb 2400mhz Kingston,,230.8,BRL,,352020,93938575,,Kingston Notebook Memory 4 Gb 2400 Mhz Ddr4 Nonecc Dimm 1.5 V Limited Lifetime Warranty,KINGSTON NOTEBOOK MEMORY 4GB 2400MHZ DDR4 NONECC DIMM 1.5V LIMITED LIFETIME WARRANTY,5.89E2,ZAR,,352020,24449788#93938575,1,False
7781722,RAM Mount,RAM Mount Dual Suction Cup Base with with Universal AMPs Hole Pattern,"RAM Mount Dual Suction Cup Base with with Universal AMPs Hole PatternThe RAM-B-189BU is a dual suction base that will allow you to mount a range of compatible RAM components (sold separately) onto a suction-compatible surface.What you get:1 x RAM Double Suction Cup Base with Universal AMPs Hole Pattern (RAM-B-189BU)Note: This listing does NOT include a RAM cradle or Double Clamp Arm, these items will need to be purchased separately.RAM Double Suction Cup Base with Universal AMPs Hole Pattern (RAM-B-189BU)The RAM-B-189BU consists of a double 3.3\"" twist lock suction cup base.Included is a hole pattern that will allow attachment to",60.00,AUD,,4656590,80380534,,RAM Suction Cup Double Base without ball,FEATURES RAM Twist-Lock dual suction cup base is ideal for vehicle windshields and other nonporous surfaces Includes plate adapter featuring the universal AMPS hole pattern compatible with a variety of RAM bases Made of high-strength composite and powder-coated steel for durability and reliability in the most demanding environments Backed by a lifetime warranty,7900,ISK,,4656590,7781722#80380534,1,False
42030416,,"LaCie Rugged IP54 2TB 2.5\"" HDD Thunderbolt3 & /USB3.1 Type C w/integrated cable",,209,EUR,,114602,14035013,,LaCie 2TB Rugged Thunderbolt USB-C + USB 3.0,LaCie 2TB Rugged Thunderbolt USB-C + USB 3.0,156.15,GBP,,114602,42030416#14035013,1,False
41298409,Corsair,Corsair Carbide Spec-Omega RGB Tempered Glass ATX Mid-Tower Computer Case - Black,"Carbide Spec-Omega RGB Tempered Glass ATX Mid-Tower Computer Case - Black. The Carbide Series SPEC-OMEGA RGB is a mid-tower PC case with striking angular looks and a unique tempered glass front and side panels, ensuring your system will always stand out. A built-in RGB LED front fascia lighting zone, two included CORSAIR HD120 RGB fans, and a Lighting Node PRO offer billions of ways to light up your PC. This is the ultimate SPEC.",87.19,USD,,254664,43259056,,Corsair CARBIDE SERIES SPEC-OMEGA RGB czarny,,719,PLN,,254664,41298409#43259056,1,False
35165067,,海盗船 Carbide 175R RGB ATX Tempered Glass Case. Two Years Warranty,,149.00,AUD,,643961,18787691,,Corsair Carbide 175R Mid Tower Gaming Case - Black USB 3.0,Order from CCL - The CORSAIR Carbide Series 175R RGB TG Mid-Tower ATX case with 1x RGB cooling fan and clean line design,5.817E1,GBP,,643961,35165067#18787691,1,False
40229294,,T7 Touch Portable SSD - 1TB Silver,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",439.99,NZD,,1307351,47478087,,"Samsung T7 Touch 1TB Portable SSD ,USB 3.2 Gen 2 (10Gbps) , Up to1050MB/s, Fingerprint Encryption -- Silver Color","Samsung T7 Touch 1TB Portable SSD ,USB 3.2 Gen 2 (10Gbps) , Up to1050MB/s, Fingerprint Encryption -- Silver Color",3.9899E2,NZD,,1307351,40229294#47478087,1,False
39062587,ASUS,ASUS DUAL-RX5500XT-O8G-EVO,The ASUS Dual Radeon™ RX 5500 XT EVO offers a plug-and-play 1080p gaming experience.,329.00,SGD,,2326232,56392806,,ASUS AMD RADEON RX 5500 XT DUAL EVO OC 8GB GDDR6 RDNA PCIe 4.0 GRAPHICS CARD,Key FeaturesAMD Radeon RX 5500 XT8GB GDDR6 MemoryClock 1737 MHz3x DisplayPort | 1x HDMIAxial-tech Fan Design90YV0DV1-M0NA00,5079.00,ZAR,,2326232,39062587#56392806,1,False
70728429,Samsung,Samsung SSD970 Evo Plus 250GB NVME M.23500MB/s / 2300MB/s,"250GB, M.2, PCIe Gen 3.0 x 4, NVMe 1.3",83.95,EUR,,993500,8680758,,Samsung MZ-V7S250 M.2 250 GB PCI Express 3.0 V-NAND MLC NVMe,"250GB, M.2, PCIe Gen 3.0 x 4, NVMe 1.3",107.78,EUR,,993500,70728429#8680758,1,False
68752525,,"Battery replacement kit for BE550G-RS, BR550GI, BR650CI-RS (APCRBC110)",,2650,RUB,,1157842,22150807,APC,APC Replacement Battery Cartridge #110,,595,NOK,,1157842,68752525#22150807,1,False
47393203,,Corsair VENGEANCE LPX 32GB (2 x 16GB) DDR4 2666MHz CL16 RAM - CMK32GX4M2A2666C16,Corsair VENGEANCE LPX 32GB (2 x 16GB) DDR4 DRAM 2666MHz CL16 Memory Kit - Black - (CMK32GX4M2A2666C16),166.99,CAD,,861125,18159593,Corsair,Corsair Vengeance Lpx 32 Gb (2x16 Gb) Ddr4 Dram Dimm 2666 M Hz Unbuffered 16 18 18 35 Black Heat Spreader 1.2 V Xmp 2.0,Designed for high-performance overclocking on Intel X99 and 100 Series motherboardsVengeance LPX...,170.0,AUD,,861125,47393203#18159593,1,False
5624480,,Lacie 5TB Mobile Drive USB-C Moon Silver,,184.204801,EUR,,500837,35350872,,SEAGATE EXTERNAL HDD MOBILE DRIVE 5TB USB 3.1 USB TYPE C 2 YEAR CARRY IN WARRANTY,,,,,500837,5624480#35350872,1,False
73624462,,Epson C1100 High Capacity Cyan,Epson C1100 High Capacity Cyan,151.42,GBP,,118390,8387371,,Toner Cyan 4000 pages - C13S050189,,218.99,EUR,,118390,73624462#8387371,1,False
89362627,Asus,Asus ROG Strix X570-F Gaming AMD AM4 X570 Chipset ATX Motherboard - Ryzen 3 Ready,"ATX, Dual Channel DDR4, 3 x PCIe 4.0 x16, 2 x PCIe 4.0 x1, 2 x M.2, 8 x Sata 3, Intel Lan, Asus Aura",249.98,GBP,,80156,64888074,,ROG Strix X570-F Gaming Socket AM4 ATX AMD X570,"Processor manufacturer: AMDCompatible processor series: AMD Ryzen 3 3rd Gen, 2nd Generation AMD Ryzen™ 3, 2nd Generation AMD Ryzen™ 5, 3rd Generation AMD Ryzen 5, 2nd Generation AMD Ryzen™ 7, 3rd Generation AMD Ryzen 7, 3rd Generation AMD Ryzen 9Maximum number of SMP processors: 1Processor socket: Socket AM4Maximum resolution: 4096 x 2160 pixelsParallel processing technology support: 2-Way SLI, 3-Way CrossFireX, 2-Way CrossFireXMotherboard chipset: AMD X570Audio chip: SupremeFX S1220AAudio output channels: 7.1 channelsMotherboard form factor: ATXMotherboard chipset family: AMDComponent for: PCWindows operating systems supported: Windows 10 Education x64, Windows 10 Enterprise x64, Windows 10 Home x64, Windows 10 Pro x64, Windows",2768.50,DKK,,80156,89362627#64888074,1,False
74074705,,LOGITECH BLACK H151 STEREO HEADSET (981-000587)-WRTY 1YR W/BANLEONG,Warranty : 1 Year with Local Distributor - Ban Leong,25.00,SGD,,24792,72591739,,Logitech H151 On-Ear Stereo Headset,"Immerse yourself in your own music with H151 Stereo Headset from Logitech. It works with on all operating systems and any devices via its 3.5mm audio jack connection. You can expect true comfort even with extended use of your headphones, thanks to its adjustable headband with ultra-soft foam ear cushions. Making and taking clear-cut calls is made possible by its background noise-cancelling feature.Key Features Full Stereo Sound: This headset is perfect for both personal and office use. It produces full stereo sound for crystal-clear voice and video calls, music, games, and more.Rotating Microphone: It has an adjustable boom microphone that",37.43,NZD,,24792,74074705#72591739,1,False
23981399,,"Cartus cerneala Epson T8651, capacitate 10000 pagini","Cartus cerneala Epson T8651, capacitate 10000 pagini, pentru Workforce WP-M5190DW, Workforce M5690DWF",550.4202,RON,,193507,47959304,,Epson C13T865140 WF-51xx/56xx Cartridge XXL Mono,,549,PLN,,193507,23981399#47959304,1,False
73789823,Jabra,Jabra Evolve 20SE MS Mono Headset Head-band Black,"Easy call managementGet easy access to the most used functions, such as volume and mute. You can also answer and end calls directly from the control unit.Passive Noise CancellationSimply wear the headset to eliminate high-frequency noise, such as human voicesall thanks to the specially designed ear cushions. We call this passive noise cancellation.Get the basics rightUltimate noise cancellation microphoneState-of-the-art, noise-cancelling microphone eliminates background noise. The ear cushions are designed to reduce high-frequency sounds. You and your conversation partner wont struggle to hear each other.Plug-and-play setupThe headset works out of the box with all leading systems. Installation is as easy as",46.01,GBP,,1695227,36616040,Jabra,Jabra Evolve 20 SE Mono MS USB Corded PC Headset,Jabra Evolve 20 SE Mono MS USB Headset from Headset Store. Next Day Delivery. Part Code:4993-823-309,47.99,GBP,,1695227,73789823#36616040,1,False
63899223,,RDR7000 REAR DERAILLEUR 105 11SPEED MEDIUM CAGE,"SHIMANO 105 - Rear Derailleur - Medium Cage - SHIMANO SHADOW RD - 11-speedWith stable shifting performance guaranteed by the SHIMANO SHADOW RD design, the R7000 rear derailleur is compatible with 11-speed road drivetrains and is offered in silver and black.Stable shifting performanceSHIMANO SHADOW RDWide compatibilityRD-GS covers: 11-28T to 11-34TDirect mount compatible",1.4E2,NZD,,1323492,69401250,Shimano,Shimano 105 R7000 11 Speed Rear Derailleur,"Shimano 105 R7000 Series will empower more riders than ever before to embrace the sport of road cycling. It will become the supportive groupset that beginner riders choose to help them train for, and ride in more serious races. By combining trickle down technology with a greater accessibility, SHIMANO 105 will continue to motivate and inspire more riders than ever to go after greater challenges.For our full range of Components visit Evans Cycles",£48.00,GBP,,1323492,63899223#69401250,1,False
87666143,,RAM Motorcycle Bar Mount UN7 X-Grip (RAM-B-408-75-1-UN7U),"Included:1 x RAM X-Grip Universal Phone Holder (RAM-HOL-UN7BU)1 xRAM Handlebar Rail Mount 3/4\"" - 1\"" B (RAM-B-408-75-1U)1 x RAM Standard Double Socket Clamp Arm B Size (RAM-B-201U)1 x RAM Tether for UN7 X-Grips (RAM-HOL-UN7TU)RAM Torque 3/4\"" - 1\"" Handlebar Rail Base iPhone / Universal X-GripThe RAM Torque bar mount RAM-B-408-75-1U has a 1\"" rubber ball and accommodates rails 0.75\"" to 1\"" in diameter.The RAM Torque mount is similar to the existing RAM U-bolt in a neat low profile option.Sizing inserts are included to provide a snug fit and protection of the rail.The cradle is compatible with handheld devices that will",98.9,AUD,,3692108,16637109,,RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail Base,"OVERVIEWTake your mobile entertainment on the road with the new RAM® Torque™ handlebar and rail mounting base. We’ve paired a B-sized 1” rubber ball base that accommodates bars 3/4"" - 1"" in diameter with the dynamic X-Grip® for phones. Sizing inserts are included to provide a snug fit and offer additional protection for the rail. The mount utilizes nylon-insert locknuts to prevent loosening in high vibration environments. This low-profile mount is the perfect way to secure your personal electronics and small accessories in any high-vibration environment. The included X-Grip® cradle has a clean and clever four leg design that sports",115,SGD,,3692108,87666143#16637109,1,False
92333161,,"Samsung T7 Touch Portable SSD 1TB,USB3.2, Type-C, R/W(Max) 1,050MB/s, Aluminium Case, Fingerprint...","Mpn: MU-PC1T0K/WWVendor: SAMSUNGSamsung T7 Touch Portable SSD 1TB,USB3.2, Type-C, R/W(Max) 1,050MB/s, Aluminium Case, Fingerprint Password Security, Black, 3 Years WarrantyFingerprint SecurityRead up to 1,050 MB/sec Seq. Write up to 1,000 MB/sec Seq.USB 3.2Shock Resistant",291.00,AUD,,1458655,87567643,,T7 Touch Portable SSD - 1TB Black,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",439.99,NZD,,1458655,92333161#87567643,1,False
25553062,RAM,"RAM Motorbike Stem 25mm (1\"") Ball (RAM-B-342U)","This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 - 18mm (.5\"" – .71\"") at the following intervals:MetricStandard12mm.5\""14mm.55\""16mm.63\""18mm.71\""",32.00,AUD,,2039173,94367933,,Steering Stem Mount Base - RAM 342,"The RAM fork stem mount is one of the cleanest ways to mount small electronics on your motorcycle. Simply slide the assembly into the hole of the stem and tighten the machine screw to create a tight fit. This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 -20mm and 28mm or .5” – 1.10” at the following intervals: Metric Standard 12mm .5” 14mm .55” 16mm .63” 18mm .71” 20mm .79” 28mm 1.10” Material:Powder Coated Marine Grade Aluminum Ball Size:1\"" Rubber Ball \""B\"" Size Note:RAM recommends that",15.95,USD,,2039173,25553062#94367933,1,False
28403450,,EPSON - Ink Cart/XL Yellow WF-8xxx,EPSON Ink Cart/XL Yellow WF-8xxx (C13T755440) - Produkt: Blekk,901.25,NOK,,2806654,11658050,,Epson T7554 Patron Yellow 4K (Eredeti),39ml tintapatron 8010DW/8510DWF,24321,,,2806654,28403450#11658050,1,False
78223205,Kingston,Kingston DDR4-3333 16GB HyperX Predator Lifetime (HX433C16PB3K2/16),,,,,499316,66271987,KINGSTON,Memoire DDR4 KINGSTON HyperX Predator - DDR4 - 16 Go,Memoire DDR4 KINGSTON HyperX Predator - DDR4 - 16 Go- 2 x 8 Go - DIMM 288 broches - 3333 MHz / PC4-26600 - CL16 - 1.35 V - mémoire sans tampon - non ECC - noir,114.99,EUR,,499316,78223205#66271987,1,False
73147765,,DISCO DURO EXT USB3.0 2.54TB WD MY PASSPORT NEGRO,"Western Digital My Passport 4TB, Unidad de disco duro, 3.0 (3.1 Gen 1), Micro-USB B, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, 256-bit AES, Negro",127.56,EUR,,3880206,16338439,,WD 4TB My Passport Portable Hard Drive,WD 4TB My Passport Portable Hard DriveWD 4TB My Passport Portable Hard Drive 4TB Storage Capacity Micro-USB 3.0 Interface Bus Powered Data Protection with Hardware Encryption1 Year warranty,16000.00,KES,,3880206,73147765#16338439,1,False
49056070,,HIGH ROLLER II 27.5 X 2.30 EXO TR FOLD 60TPI,"The second generation of the legendary High RollerOpen tread designEasily clears debrisSingle-ply, DoubleDown, and DH casings available3C MaxxTerra, 3C MaxxGrip, and Super Tacky available on select modelsWide trail (WT) casing specs are optimized for 30-35mm inner width rimsAn open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.",7.299E1,AUD,,627344,70805675,Maxxis,Maxxis High Roller II 27.5x2.3 DC/EXO/TR Tire,"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.",$52.00,USD,,627344,49056070#70805675,1,False
35527544,Epson,Compatible Epson T1285 BK/C/M/Y Multipack of Ink Cartridges (T1285BKCMYMULTICOM),,9.99,GBP,,161548,9740675,,Epson C13T12854010 T1285 (CMYK)S22/SX125 (4 ),,,,,161548,35527544#9740675,1,False
37351978,Gigabyte,"Gigabyte Radeon RX 5500 XT OC 8G, 8192 MB GDDR6","Gaming-Grafikkarte Radeon RX 5500 XT von Gigabyte, max. 1.845 MHz GPU-Boost-Takt, 8 GB GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Dual-Lüfter-Kühlerdesign",223.23,EUR,,686147,34961217,,"Gigabyte Radeon RX 5500 XT OC 8GB GDDR6 Graphics Card, GPU Upto 1845Mhz, Dual Fa","Last updated:27/06/2020in stock"" 5 The AMD Radeon RX 5500 GPU powers high fidelity gaming for immersive action, bringing realism to life. High-performance RDNA architecture was engineered to greatly enhance features like Radeon Image Sharpening, FidelityFX, and premium VR technologies for maximum performance and beautiful gaming experiences.The New Gaming RDNA ArchitectureRadeon RX 5500 XT features new compute units, new instructions better suited for visual effects, and multi-level cache hierarchy for greatly reduced latency and highly responsive gaming.Game Fidelity AcceleratedHigh-performance RDNA architecture was engineered to greatly enhance features like Radeon Image Sharpening, FidelityFX, and VR technologies3 for maximum performance and jaw-dropping gaming",499,NZD,,686147,37351978#34961217,1,False
76549610,Fujifilm,Fujifilm XF 8-16mm F2.8 R LM WR schwarz,,1879.00,EUR,,37091,80918812,Fujifilm,Fujifilm XF 8-16mm f/2.8 R LM WR Zoom Lens,The Fujifilm XF 8-16mm f/2.8 R LM WR is a fast ultra-wide-angle zoom lens with outstanding edge-to-edge image-resolving performance and f/2.8 maximum aperture that make this product a perfect choice for landscape and architecture photography.,42995.00,ZAR,,37091,76549610#80918812,1,False
